3526 0 3 
1	3	7043	97	18429
1	3	4874	97	7716
1	1	5835	440	13016
1	2	615	56	2294
1	3	4210	222	10235
1	5	1257	103	3083
1	3	6727	66	15041
1	3	8856	66	20272
1	1	5714	407	12850
1	3	4210	676	10234
1	1	2539	84	11209
1	1	8033	224	18959
1	3	4090	368	9978
1	6	1272	104	2799
1	1	2817	105	7474
1	1	1647	218	13013
1	1	3558	4	11020
1	1	2209	77	10723
1	1	5603	359	12689
1	3	4577	901	11029
1	6	1981	7	10005
1	6	1016	47	3156
1	5	4112	427	10063
1	6	1036	129	3177
1	6	1018	51	4125
1	6	639	83	6599
1	4	6748	75	18272
1	4	2136	6634	16455
1	4	2055	3	16684
1	4	1294	98	4140
1	2	3433	6	9713
1	2	11059	45	18303
1	6	1601	47	4099
1	6	1105	129	4098
1	6	2799	370	7516
1	6	1016	104	4756
1	3	7669	138	16534
1	3	4482	138	8801
1	3	6876	60	14812
1	3	880	76	2830
1	4	2868	9068	14910
1	4	3458	6748	15990
1	3	3290	19	12012
1	3	681	220	10232
1	1	1566	84	3684
1	1	2042	84	6731
1	5	5183	27	12092
1	5	4109	277	8287
1	4	3361	24	10529
1	4	762	4340	10256
1	1	1639	105	3767
1	1	2817	208	11128
1	3	3364	19	11572
1	3	1210	207	9027
1	2	3120	398	6348
1	2	1198	122	5070
1	6	915	48	3970
1	6	561	48	4097
1	2	552	46	3984
1	2	667	123	10336
1	2	5618	1513	8447
1	2	5619	1383	12708
1	4	1779	195	6730
1	4	13348	49	20044
1	5	3957	345	9039
1	5	815	78	4424
1	6	4098	257	7332
1	6	4316	312	13583
1	4	5011	1169	8463
1	4	5012	1168	11852
1	5	3455	17	11356
1	5	4764	316	7137
1	4	3456	21	11825
1	4	1170	243	7154
1	1	2234	794	13955
1	4	4644	318	8489
1	4	4331	319	17107
1	4	1391	55	4823
1	4	4141	587	7227
1	4	2238	284	12452
1	2	3141	25	8499
1	2	1392	46	4807
1	1	2653	1273	14588
1	2	3135	218	9865
1	2	2402	8820	14238
1	2	4494	8820	17396
1	2	4558	892	8539
1	2	4559	891	10999
1	6	3475	22	10385
1	6	561	3430	8541
1	2	4093	303	11055
1	2	858	164	4493
1	3	3379	18	8638
1	3	1933	233	6508
1	5	4220	13	10589
1	5	626	125	4403
1	1	5495	1454	6287
1	1	5496	1436	12600
1	4	939	4629	14003
1	4	954	107	3524
1	1	5505	346	12608
1	4	2051	310	12451
1	4	2266	252	13365
1	2	1514	252	8682
1	2	5619	308	12709
1	4	10526	1797	10538
1	4	7564	82	14935
1	4	3538	82	11101
1	2	5628	308	12713
1	6	1929	305	13607
1	6	4419	353	14245
1	6	561	121	3430
1	3	2830	260	8564
1	3	4426	358	13463
1	1	5602	1503	6352
1	1	5603	1446	12688
1	1	5609	359	12693
1	2	1932	306	9728
1	2	3116	332	10416
1	2	4249	361	13640
1	3	3576	23	10975
1	3	4539	12641	19073
1	3	2170	261	6677
1	2	893	261	8765
1	2	4559	330	11000
1	3	2170	366	8764
1	2	5518	330	12624
1	6	4071	864	10918
1	6	6874	121	18116
1	6	627	121	3118
1	3	1980	20	8802
1	3	609	225	9975
1	2	3584	22	10869
1	2	1469	329	7639
1	3	549	4426	13463
1	3	995	113	4710
1	6	1929	331	11813
1	2	1517	305	8862
1	3	5107	285	11957
1	5	1889	207	13517
1	4	2269	351	9447
1	4	4629	397	14003
1	2	667	4249	13640
1	2	615	123	4332
1	1	2976	976	15027
1	3	1925	221	12135
1	1	5713	1572	6338
1	1	5714	1566	12849
1	1	5723	407	12858
1	5	3323	276	16714
1	5	7057	125	20064
1	5	578	125	2512
1	2	6264	372	13449
1	6	1989	329	13635
1	6	1863	235	6309
1	3	5097	1208	11952
1	6	2661	20	9036
1	6	1863	444	9028
1	5	4404	423	17222
1	5	1848	198	11687
1	4	5022	317	11858
1	6	1604	51	3195
1	5	1943	264	10473
1	4	1609	264	9047
1	4	5012	314	11853
1	6	1995	243	13643
1	4	5776	314	12936
1	5	1943	316	11354
1	4	2637	284	7225
1	1	5835	1639	13015
1	4	645	251	6960
1	2	4035	441	9141
1	5	3250	7	16750
1	5	4101	442	9153
1	5	4121	311	7300
1	5	4827	443	14071
1	5	1086	256	9793
1	6	4099	444	9999
1	6	2078	235	6532
1	3	1685	235	13128
1	4	6092	197	13338
1	5	538	195	9692
1	5	533	36	4308
1	5	538	3963	9694
1	4	3961	4633	17556
1	5	3963	199	9695
1	4	941	4633	9671
1	5	538	3963	9695
1	4	1853	203	6320
1	4	546	3975	9721
1	4	3966	3974	16598
1	6	918	196	9703
1	6	918	4603	11063
1	4	546	3975	9722
1	3	549	40	4226
1	3	549	113	2515
1	2	4538	367	10991
1	2	820	95	3992
1	2	552	46	5471
1	2	554	3985	9770
1	2	3993	3994	16621
1	3	904	201	6812
1	3	904	4576	8021
1	2	554	3985	9771
1	6	1269	2418	6305
1	6	4419	8795	11795
1	3	6170	11	7101
1	3	7043	576	18426
1	5	1257	3083	6325
1	5	578	125	10585
1	2	5278	582	18605
1	2	588	251	9884
1	2	583	56	5276
1	2	588	4040	9886
1	4	2055	4141	16817
1	2	4040	441	9887
1	4	645	4141	7227
1	2	588	4040	9887
1	5	3323	277	12107
1	1	1576	276	9954
1	3	2375	371	10956
1	3	609	4090	9977
1	3	4083	4089	16741
1	6	865	225	9957
1	6	865	4510	9958
1	3	609	4090	9978
1	2	1144	3120	6348
1	2	615	123	10694
1	5	2452	1057	12948
1	6	623	256	10018
1	6	618	47	5782
1	6	623	4105	10020
1	6	1863	6309	16226
1	6	4105	444	10021
1	5	1086	4868	11560
1	6	623	4105	10021
1	5	1268	3957	9039
1	5	4220	10589	10770
1	6	1272	2799	7516
1	6	627	121	10547
1	5	4830	630	17925
1	5	633	240	10039
1	5	631	50	4831
1	5	633	4112	10062
1	5	2126	4123	16771
1	6	1021	240	10036
1	6	1021	4758	11336
1	5	633	4112	10063
1	6	3195	424	12922
1	6	639	83	4416
1	4	5997	1399	19835
1	4	2885	5417	9415
1	2	2139	582	12275
1	4	4141	320	10098
1	4	644	55	5277
1	4	2145	251	9870
1	4	644	2145	9870
1	4	645	4141	10098
1	3	5537	371	14136
1	6	4510	369	10919
1	3	6168	1425	20151
1	3	3492	5467	9554
1	2	4807	321	11436
1	2	667	123	4182
1	3	972	4682	6981
1	3	681	4210	10234
1	3	3109	4209	16929
1	5	980	220	8201
1	5	980	4690	9935
1	3	681	4210	10235
1	1	2059	206	10763
1	1	2209	206	8333
1	2	2094	551	13209
1	3	4576	234	11030
1	2	724	4257	8435
1	2	724	164	4093
1	4	736	4305	6733
1	4	3008	347	13589
1	4	2136	244	7601
1	4	5417	640	5997
1	4	762	3353	6777
1	4	762	98	2269
1	1	2230	7261	19252
1	1	13489	1865	18524
1	5	2227	423	11680
1	1	1455	198	12598
1	1	1866	9	18520
1	1	1927	4927	18058
1	4	762	2269	9447
1	4	1956	5996	13592
1	4	6035	203	13989
1	6	4603	352	11078
1	5	1064	4121	7300
1	5	815	78	6585
1	3	2062	342	16083
1	1	1504	233	12686
1	2	552	2094	13209
1	2	820	95	5475
1	2	1392	4807	11436
1	1	1507	306	10739
1	4	5417	244	13276
1	4	1024	2136	7601
1	1	1864	224	12157
1	1	2042	224	9952
1	5	845	44	4628
1	5	845	103	2754
1	3	880	2830	8564
1	3	1905	6167	13531
1	2	858	4494	10897
1	2	858	164	4277
1	6	864	59	4520
1	6	2340	225	10916
1	6	864	2340	10916
1	6	865	4510	10919
1	3	4539	366	10970
1	3	880	76	3259
1	2	3476	332	8544
1	2	885	95	3116
1	2	885	4538	10991
1	2	893	4559	10999
1	3	4089	608	9971
1	3	2175	261	8538
1	3	8538	892	13891
1	2	893	4559	11000
1	3	3576	8764	10976
1	2	4569	367	11005
1	3	6677	895	13889
1	2	896	4569	11005
1	3	901	40	5470
1	3	2064	201	8631
1	3	901	2064	8631
1	3	904	4576	11030
1	6	915	48	4410
1	6	2249	196	11075
1	6	915	2249	11075
1	6	918	4603	11078
1	1	2456	229	7990
1	1	938	2817	7474
1	4	4823	319	12296
1	4	939	107	4632
1	4	8908	49	15099
1	4	4633	348	11147
1	4	1779	6092	13337
1	4	941	4633	11147
1	4	4048	347	10740
1	4	954	107	2233
1	3	6219	267	13916
1	5	4690	408	11238
1	3	972	2220	7705
1	3	2514	386	9948
1	1	816	2209	8333
1	1	18554	2059	18562
1	5	979	67	5145
1	5	2203	220	11235
1	5	979	2203	11235
1	5	980	4690	11238
1	3	3614	386	7720
1	3	995	113	2413
1	5	2592	630	11496
1	6	4758	426	11350
1	6	1105	4098	7332
1	6	1016	104	6401
1	6	1018	51	4829
1	6	2603	240	11347
1	6	1018	2603	11347
1	6	1021	4758	11350
1	4	1024	2136	11377
1	4	1024	3458	8065
1	6	4829	1010	11472
1	6	1036	129	4833
1	4	1391	4823	12296
1	1	1644	284	13008
1	5	4837	630	10040
1	5	1312	139	4828
1	5	631	2592	11496
1	5	1064	139	4837
1	5	1083	44	5783
1	5	2452	256	11563
1	5	1083	2452	11563
1	5	1086	4868	11566
1	3	1089	4875	7907
1	3	5466	576	6171
1	6	5782	617	12965
1	6	1105	129	5785
1	3	5470	702	12537
1	3	1133	76	5473
1	2	583	2139	12275
1	2	1144	122	5279
1	4	757	4330	11844
1	4	1170	5012	11852
1	6	4758	632	11336
1	6	1996	243	8462
1	6	8462	1169	13647
1	4	1170	5012	11853
1	4	3456	5017	11826
1	6	1604	3195	12922
1	4	1173	243	10678
1	4	1173	5022	11858
1	2	724	4093	11055
1	2	1198	122	4144
1	3	3097	215	7712
1	3	5467	665	6168
1	3	4875	285	11588
1	3	1210	5097	11952
1	5	4868	622	11560
1	5	1538	4101	9153
1	3	1210	207	7233
1	3	1210	5097	11953
1	3	3364	5102	11573
1	5	1888	207	11570
1	5	11570	1212	13516
1	3	1213	5107	11957
1	5	5145	964	12011
1	5	1257	103	5195
1	5	626	4403	10031
1	5	1264	1848	11687
1	5	4308	532	12785
1	5	1268	78	5219
1	6	4410	800	13983
1	6	1269	83	5220
1	6	4520	655	12572
1	6	1272	104	5226
1	1	823	2148	7998
1	1	2649	229	12134
1	3	3374	406	7089
1	3	1274	1925	12135
1	3	549	2515	11700
1	3	1278	1933	6508
1	4	5277	643	13035
1	4	1294	98	5281
1	5	1083	2452	12948
1	5	1312	139	5787
1	5	4065	979	11237
1	5	1324	3323	16714
1	4	3975	541	9721
1	4	2265	252	14014
1	2	2571	349	11927
1	2	1514	5619	12708
1	2	724	4255	10377
1	2	1517	5628	12712
1	4	4317	425	11371
1	4	1609	5776	12935
1	5	4112	631	10062
1	5	1944	264	13585
1	4	3952	940	11146
1	4	1390	2051	12451
1	4	2641	644	10097
1	4	2637	320	9137
1	2	3985	552	9770
1	2	1392	1932	9728
1	2	2294	322	8503
1	2	1397	3135	9865
1	4	5996	5997	19834
1	4	5417	5997	19835
1	2	4494	372	10889
1	2	1469	5518	12623
1	6	4604	915	11077
1	6	1408	1929	13607
1	3	6170	6171	20156
1	3	5466	6171	20157
1	1	795	2468	10618
1	1	1455	5496	12600
1	1	1437	68	10640
1	1	1458	5505	12607
1	1	816	2209	10723
1	1	1504	5603	12688
1	1	823	2148	11437
1	1	1507	5609	12692
1	5	3962	537	7777
1	5	1848	199	7778
1	1	1455	198	6286
1	1	1455	5496	12601
1	4	4633	537	9671
1	4	3011	348	11130
1	1	1458	310	9677
1	1	1458	5505	12608
1	3	4090	604	9977
1	3	2175	368	9963
1	6	2570	420	10032
1	6	1463	1989	13635
1	6	4510	608	9958
1	6	1989	369	8780
1	2	1469	329	10905
1	2	1469	5518	12624
1	3	1980	5536	8803
1	6	864	4520	12572
1	3	1476	225	12629
1	3	1476	5537	14136
1	3	4576	553	8021
1	3	1933	234	8015
1	1	1504	233	6351
1	1	1504	5603	12689
1	2	3994	553	9726
1	2	2771	360	9749
1	1	1507	306	9747
1	1	1507	5609	12693
1	4	3974	545	9704
1	4	2265	350	9705
1	2	1514	252	8446
1	2	1514	5619	12709
1	6	4603	545	11063
1	6	1970	352	8697
1	2	1517	305	11061
1	2	1517	5628	12713
1	5	4628	396	8884
1	5	1888	396	11581
1	1	1566	84	11290
1	1	1573	5714	12849
1	1	602	2042	6731
1	1	1576	5723	12857
1	3	4209	680	10229
1	3	1925	222	7078
1	1	1573	221	6337
1	1	1573	5714	12850
1	5	4690	680	9935
1	5	3675	408	8962
1	1	1576	276	8286
1	1	1576	5723	12858
1	3	1203	5080	11944
1	3	1685	5900	13130
1	6	3156	422	10364
1	6	2078	422	9032
1	6	4759	1018	11349
1	6	1996	426	11338
1	5	4123	632	10037
1	5	1944	427	10042
1	4	1609	264	11334
1	4	1609	5776	12936
1	1	1639	105	7469
1	1	1647	5835	13015
1	1	1640	105	9224
1	1	1644	5829	13010
1	1	5834	1646	12466
1	1	5829	440	13011
1	4	7225	1643	17922
1	1	1644	5829	13011
1	2	4039	587	9881
1	2	1397	4035	9141
1	1	1647	218	12465
1	1	1647	5835	13016
1	3	5096	1209	7234
1	3	5900	421	13131
1	6	6309	1684	16226
1	3	1685	5900	13131
1	5	3455	11354	11365
1	4	6007	425	13281
1	5	10473	1749	13584
1	4	1750	6007	13281
1	4	3036	6034	10657
1	6	915	4410	13983
1	4	1758	196	9774
1	4	1758	6035	13989
1	4	3009	6091	10446
1	5	533	4308	12785
1	4	1779	195	8668
1	4	1779	6092	13338
1	4	3361	10526	10538
1	2	6148	349	13370
1	4	2266	10526	14015
1	2	1798	6148	13370
1	6	3475	8706	10386
1	2	6157	387	13382
1	2	1802	305	6346
1	2	1802	6157	13382
1	6	2661	9032	9037
1	3	6178	445	13396
1	6	6532	1808	16228
1	3	1809	6178	13396
1	3	3290	6218	12013
1	5	979	5145	12011
1	3	1822	220	10236
1	3	1822	6219	13916
1	2	3584	6260	10882
1	6	1990	420	14200
1	2	1839	329	10864
1	2	1839	6264	13449
1	4	1779	6091	8669
1	5	4307	10445	10461
1	1	1455	5495	6287
1	5	1848	199	8673
1	2	5474	6295	6300
1	3	901	5470	12537
1	4	541	3040	6302
1	4	6035	541	13294
1	6	1863	235	16227
1	6	1601	4099	9999
1	1	1866	13488	18521
1	1	1864	224	12211
1	1	5308	9	18523
1	1	938	2817	11128
1	1	18523	1865	18654
1	1	1866	796	13489
1	5	1538	1889	13517
1	5	1888	396	11656
1	3	1210	5096	7234
1	5	1889	442	9026
1	3	2514	7043	18426
1	3	2413	386	9949
1	3	1908	6803	6808
1	3	1900	386	10168
1	3	1908	358	6803
1	3	4239	358	6288
1	3	1905	6167	16931
1	3	1905	260	10427
1	3	7658	1903	10429
1	3	1908	358	13533
1	1	1573	5713	6338
1	3	1925	222	8958
1	1	1927	4927	18065
1	1	602	2042	9952
1	2	1802	6153	6347
1	6	8706	1801	10386
1	2	3141	8495	8500
1	1	2302	823	14059
1	2	1931	306	1932
1	2	8495	1931	8500
1	1	1504	5602	6352
1	3	1933	234	8641
1	1	5184	602	18458
1	1	2221	602	12851
1	4	6034	1757	9775
1	4	799	1853	6320
1	5	1389	1944	13585
1	5	1943	316	12448
1	4	1609	5775	11335
1	5	1944	427	10052
1	4	3008	6748	18269
1	4	2233	347	7605
1	4	1959	6987	6992
1	4	1951	347	9922
1	4	1959	397	6987
1	4	4140	397	7268
1	4	1956	5996	18260
1	4	1956	351	10510
1	4	10504	1954	10511
1	4	1959	397	13594
1	2	6143	1797	13366
1	2	1198	2571	11927
1	2	1517	5627	11062
1	6	1970	352	11065
1	3	5536	1475	12630
1	3	846	2375	10956
1	3	1980	20	17406
1	3	1980	371	13627
1	5	3250	4868	17969
1	6	4104	622	10014
1	6	1982	4484	6407
1	6	1016	4159	13893
1	2	1469	5517	10906
1	6	1989	369	10910
1	2	1839	6260	10865
1	6	1990	420	10868
1	4	1173	5017	10679
1	6	1995	424	11835
1	6	1604	1995	13643
1	6	1996	426	9048
1	5	1998	4830	12973
1	5	5787	1057	12252
1	3	5102	1212	11571
1	3	1089	4875	11588
1	1	828	2539	11209
1	1	5247	18520	18559
1	5	10589	2046	10770
1	5	578	4392	13547
1	2	1969	5278	12749
1	2	2047	349	13710
1	1	8486	2050	13717
1	4	2051	318	11168
1	4	2050	310	2051
1	4	2051	318	8482
1	4	2055	3	10089
1	4	2637	7225	17922
1	1	5327	9	18561
1	1	2059	206	10707
1	3	3379	8634	8639
1	1	2775	816	14763
1	3	2061	233	2062
1	3	8634	2061	8639
1	3	1852	201	2064
1	3	5472	6299	12542
1	3	2170	6677	13889
1	3	3259	366	8763
1	6	1601	1863	16227
1	6	2078	422	11935
1	1	3558	5602	16023
1	3	1933	6351	12586
1	2	1852	201	2094
1	2	2094	551	6295
1	1	3522	5495	15975
1	5	1848	6286	12124
1	4	6003	1749	13277
1	4	1024	4317	11371
1	5	4312	13	6591
1	5	815	4313	14034
1	6	2122	4419	6606
1	6	639	4316	13583
1	5	2126	5	10055
1	5	10052	1608	13586
1	5	1943	10473	13584
1	5	815	4764	7137
1	4	757	4415	6634
1	4	2136	244	7567
1	4	5280	24	7214
1	4	644	5277	13035
1	2	2138	251	2139
1	2	2139	582	12277
1	1	1437	2234	13955
1	1	2140	208	7261
1	4	2050	2051	8482
1	4	954	4644	8489
1	4	2138	251	2145
1	4	2145	643	7210
1	1	2148	77	10720
1	1	5327	18656	18697
1	2	3146	25	13022
1	2	615	2294	8503
1	3	2170	261	13890
1	3	1462	4539	10970
1	3	1462	2170	13890
1	3	2175	368	8766
1	2	1852	2094	6295
1	2	5475	551	9744
1	3	1822	6218	10237
1	5	5144	12012	12028
1	1	696	2148	10720
1	1	5327	18561	18695
1	3	676	2980	6727
1	3	6219	676	13413
1	1	1935	276	2221
1	1	2221	602	13563
1	5	5183	277	12088
1	5	578	4109	8287
1	1	4927	795	18058
1	1	2472	795	14325
1	5	2226	198	2227
1	5	2227	423	6735
1	5	1264	36	2229
1	5	1264	2227	11680
1	1	4645	794	13714
1	1	794	2140	7261
1	4	2233	107	17332
1	4	1951	6991	9923
1	1	2050	310	2234
1	1	4645	8486	13717
1	1	5291	1054	18614
1	1	2821	1054	14828
1	4	2237	284	2238
1	4	2238	319	6640
1	4	2138	2145	7210
1	4	5281	643	10076
1	4	1758	6034	9775
1	6	4409	10656	10672
1	6	1995	10678	13645
1	6	4416	424	9043
1	2	6260	1838	10865
1	2	858	4494	10889
1	2	1514	5618	8447
1	4	2265	350	9711
1	4	1349	2265	14014
1	4	2266	283	10528
1	4	799	1853	7557
1	4	2268	351	12727
1	4	2269	98	19212
1	4	1956	10504	10511
1	2	6780	45	16516
1	2	5628	1384	12712
1	6	4484	370	14793
1	6	627	4485	13578
1	2	7861	2279	10348
1	2	615	4423	13567
1	1	4711	18	17702
1	1	2284	8333	19136
1	3	4428	18	17699
1	3	995	3374	7089
1	1	5405	25	17898
1	1	2289	7998	19539
1	2	3146	322	15283
1	2	2292	322	12147
1	2	2291	218	2292
1	2	2292	322	6653
1	2	1397	56	2294
1	2	1397	2292	12147
1	1	1931	306	2302
1	1	4808	8499	13572
1	5	2308	1	11228
1	5	2308	408	11226
1	6	5784	26	6844
1	6	618	5782	12965
1	3	1476	5536	12630
1	6	4519	8802	10951
1	6	1990	10864	13639
1	6	627	2570	10032
1	6	2366	8	10912
1	6	1989	10905	13637
1	3	604	2802	6876
1	3	5537	604	12633
1	6	2376	22	11818
1	6	2376	420	14193
1	2	8820	62	14238
1	2	5518	1407	12623
1	3	2413	113	17492
1	3	1900	6807	10169
1	6	2418	83	18821
1	6	2122	4419	14245
1	2	1198	2571	11059
1	2	2422	303	8429
1	5	1888	11570	13516
1	5	845	4628	8884
1	6	2324	256	2451
1	6	6840	2324	6845
1	5	2324	256	2452
1	5	2452	1057	12955
1	1	5308	938	18648
1	1	938	2649	12134
1	1	796	2140	10623
1	1	13488	1864	18521
1	1	2226	198	2472
1	1	2472	795	13558
1	5	2512	125	18955
1	5	2512	277	14384
1	3	972	4682	7092
1	3	972	3614	7720
1	3	2515	113	19132
1	3	2515	342	14387
1	5	4826	13	7074
1	5	845	4827	14071
1	3	4428	406	17244
1	3	2522	406	11277
1	3	2521	221	2522
1	3	2522	406	10266
1	1	1566	2976	15027
1	1	2284	4711	17696
1	6	1463	59	2570
1	6	1463	1990	14200
1	2	1383	2270	12706
1	2	6148	1383	13369
1	6	4832	26	13149
1	6	4833	1010	11401
1	6	4832	1010	17926
1	6	1018	4829	11472
1	5	2591	240	2592
1	5	2592	630	11473
1	6	2591	240	2603
1	6	2603	1010	11485
1	4	1391	2238	12452
1	4	2637	320	10083
1	4	1391	55	2640
1	4	1391	2637	10083
1	4	2640	320	2641
1	4	644	2640	2641
1	1	1639	2653	14588
1	1	2289	5405	18835
1	1	2291	218	2653
1	1	2653	1273	14042
1	6	2078	6532	16228
1	6	1016	3156	10364
1	6	2661	20	17409
1	6	2661	422	14599
1	2	2916	10	13076
1	2	1198	2422	8429
1	4	2704	17	17079
1	4	2704	425	14668
1	5	2754	103	18415
1	5	2754	396	14735
1	1	1507	5608	9748
1	2	2771	360	9760
1	1	2061	233	2775
1	1	4939	8638	13752
1	6	2799	104	18754
1	6	1982	4484	14793
1	3	1462	4539	14801
1	3	1462	2175	8766
1	1	1640	2821	14828
1	1	2230	5291	18614
1	1	2237	284	2821
1	1	2821	1054	13944
1	3	2830	76	17365
1	3	1905	7658	10429
1	4	9068	52	14910
1	4	5776	1386	12935
1	4	757	4330	7571
1	4	757	2136	7567
1	2	2919	10	16819
1	2	858	3476	8544
1	2	2919	14963	17015
1	2	2916	303	14962
1	2	4248	361	10345
1	2	3992	361	8409
1	2	2919	10	16961
1	2	2919	332	14964
1	3	9254	43	14966
1	3	5900	1600	13130
1	1	2521	221	2976
1	1	2976	976	14035
1	3	2980	6727	15041
1	3	1274	1925	7078
1	4	736	4304	7769
1	4	736	4048	10740
1	4	2116	2704	17079
1	4	3009	197	15080
1	1	1458	5504	9678
1	4	3011	348	11138
1	4	3017	8908	15099
1	4	1390	3011	11130
1	4	3036	21	17226
1	4	3036	203	15115
1	4	3040	6302	15121
1	4	1349	2265	9705
1	5	3083	103	19436
1	5	3083	409	15189
1	3	1089	4874	7716
1	3	1089	3097	7712
1	3	1203	5082	11966
1	3	3097	215	9550
1	4	2055	9137	10090
1	1	5828	1643	7226
1	1	3673	5713	16177
1	3	1925	6337	11288
1	2	3116	95	17189
1	2	14964	2918	17013
1	6	3118	121	11821
1	6	2361	2376	14193
1	2	3120	122	13079
1	2	3120	398	15228
1	1	1647	5834	12466
1	2	3135	441	9872
1	2	2152	3146	13022
1	2	3141	321	15279
1	2	3146	25	6657
1	2	2291	2292	6653
1	6	1601	47	3156
1	6	1601	2078	11935
1	6	4315	312	6600
1	6	3177	312	6370
1	6	3177	129	18023
1	6	3177	312	15353
1	6	639	51	3195
1	6	639	4416	9043
1	4	3196	75	18261
1	4	2116	2704	14668
1	1	3101	5834	15202
1	2	9872	1646	15270
1	3	3758	5096	16299
1	5	1889	7233	13518
1	3	3259	76	12662
1	3	3259	366	15536
1	3	846	4482	8801
1	3	3260	260	10178
1	3	3290	19	17978
1	3	3290	267	15615
1	5	4826	443	8266
1	5	4828	443	6848
1	5	1935	276	3323
1	5	12088	1935	12093
1	4	2144	4331	17573
1	4	3343	318	15694
1	4	1349	3040	14253
1	4	1349	2266	10528
1	4	3361	24	17126
1	4	3361	283	15724
1	3	2018	3290	17978
1	3	3364	285	15725
1	3	1274	2980	15033
1	3	1274	2522	11277
1	3	2285	4428	17699
1	3	2285	2515	14387
1	6	2361	3118	11821
1	6	3430	331	15865
1	2	3433	6	11067
1	2	5627	1516	11062
1	5	2126	10052	10056
1	4	5775	1608	11335
1	5	3455	17	17082
1	5	3455	316	15886
1	4	1936	3036	17226
1	4	3456	317	15887
1	4	6748	824	18269
1	4	5418	824	6000
1	6	2366	10910	10913
1	2	5517	1468	10906
1	6	2361	2376	11818
1	6	2361	3430	15865
1	2	885	4541	8843
1	2	885	3116	10416
1	3	1203	5080	8618
1	3	1203	3097	9550
1	1	3522	2	11140
1	1	5504	1457	9678
